event_id,issue_id,issue_system_id,issue_type,new_value,old_value,priority,project_id,status
58c8db6d1cf3f06cf15912c5,58c8db6d1cf3f06cf15912c5,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8db741cf3f06cf15912fa,58c8db741cf3f06cf15912fa,58c8d8bb1cf3f06cf158fbd8,Question,,259200,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8db751cf3f06cf1591303,58c8db751cf3f06cf1591303,58c8d8bb1cf3f06cf158fbd8,Bug,,1800,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8db891cf3f06cf15913fb,58c8db891cf3f06cf15913fb,58c8d8bb1cf3f06cf158fbd8,Improvement,,300,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8db9d1cf3f06cf15914f9,58c8db9d1cf3f06cf15914f9,58c8d8bb1cf3f06cf158fbd8,Improvement,,7200,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dbbc1cf3f06cf159165b,58c8dbbc1cf3f06cf159165b,58c8d8bb1cf3f06cf158fbd8,Bug,,1800,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dbc71cf3f06cf15916f4,58c8dbc71cf3f06cf15916f4,58c8d8bb1cf3f06cf158fbd8,Bug,,0,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dbde1cf3f06cf15917a6,58c8dbde1cf3f06cf15917a6,58c8d8bb1cf3f06cf158fbd8,Bug,,300,Trivial,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc0b1cf3f06cf1591911,58c8dc0b1cf3f06cf1591911,58c8d8bb1cf3f06cf158fbd8,Bug,,7200,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc1b1cf3f06cf15919a7,58c8dc1b1cf3f06cf15919a7,58c8d8bb1cf3f06cf158fbd8,Bug,,172800,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc1f1cf3f06cf15919f4,58c8dc1f1cf3f06cf15919f4,58c8d8bb1cf3f06cf158fbd8,Bug,,86400,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc231cf3f06cf1591a1b,58c8dc231cf3f06cf1591a1b,58c8d8bb1cf3f06cf158fbd8,Bug,,7200,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc251cf3f06cf1591a3f,58c8dc251cf3f06cf1591a3f,58c8d8bb1cf3f06cf158fbd8,Bug,,120,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc271cf3f06cf1591a5a,58c8dc271cf3f06cf1591a5a,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc2f1cf3f06cf1591aa5,58c8dc2f1cf3f06cf1591aa5,58c8d8bb1cf3f06cf158fbd8,Bug,,172800,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc4b1cf3f06cf1591c56,58c8dc4b1cf3f06cf1591c56,58c8d8bb1cf3f06cf158fbd8,Bug,,432000,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc5b1cf3f06cf1591cea,58c8dc5b1cf3f06cf1591cea,58c8d8bb1cf3f06cf158fbd8,Improvement,,300,Trivial,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc5d1cf3f06cf1591d15,58c8dc5d1cf3f06cf1591d15,58c8d8bb1cf3f06cf158fbd8,Improvement,,900,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc641cf3f06cf1591d4f,58c8dc641cf3f06cf1591d4f,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Blocker,58c8979e0da3ef6363ccb8de,timeestimate
58c8dc7a1cf3f06cf1591e10,58c8dc7a1cf3f06cf1591e10,58c8d8bb1cf3f06cf158fbd8,Improvement,,3600,Trivial,58c8979e0da3ef6363ccb8de,timeestimate
58c8dcb11cf3f06cf159202c,58c8dcb11cf3f06cf159202c,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dcc51cf3f06cf1592108,58c8dcc51cf3f06cf1592108,58c8d8bb1cf3f06cf158fbd8,Bug,,1209600,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dcc51cf3f06cf1592108,58c8dcc51cf3f06cf1592108,58c8d8bb1cf3f06cf158fbd8,Bug,1209600,6048000,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dd081cf3f06cf1592396,58c8dd081cf3f06cf1592396,58c8d8bb1cf3f06cf158fbd8,Bug,,1800,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8dd0e1cf3f06cf15923ee,58c8dd0e1cf3f06cf15923ee,58c8d8bb1cf3f06cf158fbd8,Bug,,1814400,Major,58c8979e0da3ef6363ccb8de,timeestimate
58c8dd4b1cf3f06cf1592616,58c8dd4b1cf3f06cf1592616,58c8d8bb1cf3f06cf158fbd8,Bug,,1800,Critical,58c8979e0da3ef6363ccb8de,timeestimate
58c8dd531cf3f06cf159269f,58c8dd531cf3f06cf159269f,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c8dd6b1cf3f06cf1592779,58c8dd6b1cf3f06cf1592779,58c8d8bb1cf3f06cf158fbd8,Bug,,3600,Minor,58c8979e0da3ef6363ccb8de,timeestimate
58c1190c11e1802cacc26cc2,58c1190c11e1802cacc26cc2,58c1131c537f8c637a3d5529,Improvement,10800,180,Minor,58bfd5860da3ef7cef464c78,timeestimate
58c1191e11e1802cacc26d78,58c1191e11e1802cacc26d78,58c1131c537f8c637a3d5529,Improvement,7200,,Major,58bfd5860da3ef7cef464c78,timeestimate
58c1195311e1802cacc270ae,58c1195311e1802cacc270ae,58c1131c537f8c637a3d5529,Bug,28800,172800,Major,58bfd5860da3ef7cef464c78,timeestimate
58c1199511e1802cacc27445,58c1199511e1802cacc27445,58c1131c537f8c637a3d5529,New Feature,0,,Trivial,58bfd5860da3ef7cef464c78,timeestimate
58c11a2611e1802cacc27c63,58c11a2611e1802cacc27c63,58c1131c537f8c637a3d5529,New Feature,,28800,Major,58bfd5860da3ef7cef464c78,timeestimate
58c11b0011e1802cacc28a67,58c11b0011e1802cacc28a67,58c1131c537f8c637a3d5529,Improvement,3600,,Trivial,58bfd5860da3ef7cef464c78,timeestimate
58c11b1911e1802cacc28c8d,58c11b1911e1802cacc28c8d,58c1131c537f8c637a3d5529,Bug,,2700,Major,58bfd5860da3ef7cef464c78,timeestimate
58c11bf711e1802cacc2998d,58c11bf711e1802cacc2998d,58c1131c537f8c637a3d5529,Bug,,3600,Minor,58bfd5860da3ef7cef464c78,timeestimate
58c11c3c11e1802cacc29df2,58c11c3c11e1802cacc29df2,58c1131c537f8c637a3d5529,New Feature,14400,240,Minor,58bfd5860da3ef7cef464c78,timeestimate
58c11cf211e1802cacc2a856,58c11cf211e1802cacc2a856,58c1131c537f8c637a3d5529,Improvement,,1080,Trivial,58bfd5860da3ef7cef464c78,timeestimate
5b29f7d7e7b4076bb2c00af2,5b29f7d7e7b4076bb2c00af2,5b1fe136537f8c2cdfcaad54,Task,,90000,Major,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b29f7d7e7b4076bb2c00af2,5b29f7d7e7b4076bb2c00af2,5b1fe136537f8c2cdfcaad54,Task,90000,604800,Major,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b29fa81e7b4076bb2c02b93,5b29fa81e7b4076bb2c02b93,5b1fe136537f8c2cdfcaad54,New Feature,108000,7257600,Trivial,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b29fa83e7b4076bb2c02bb1,5b29fa83e7b4076bb2c02bb1,5b1fe136537f8c2cdfcaad54,New Feature,,345600,Minor,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b29fc55e7b4076bb2c04bb5,5b29fc55e7b4076bb2c04bb5,5b1fe136537f8c2cdfcaad54,New Feature,288000,1209600,Minor,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b2a03da02ab470be52f6128,5b2a03da02ab470be52f6128,5b1fe136537f8c2cdfcaad54,New Feature,0,1209600,Minor,5b1f9fbb0da3ef49b7d0a480,timeestimate
5b3b1ddb428fc37a4b3c808d,5b3b1ddb428fc37a4b3c808d,5b3b1dcd428fc37a4b3c804e,Sub-task,0,,Minor,5b27c4cc0da3ef789daec0a1,timeestimate
5b3b1e26428fc37a4b3c8273,5b3b1e26428fc37a4b3c8273,5b3b1dcd428fc37a4b3c804e,Bug,5400,7200,Major,5b27c4cc0da3ef789daec0a1,timeestimate
5b3b1e46428fc37a4b3c8326,5b3b1e46428fc37a4b3c8326,5b3b1dcd428fc37a4b3c804e,Improvement,0,,Minor,5b27c4cc0da3ef789daec0a1,timeestimate
5b3b1f3f428fc37a4b3c88b8,5b3b1f3f428fc37a4b3c88b8,5b3b1dcd428fc37a4b3c804e,Bug,2419200,,Major,5b27c4cc0da3ef789daec0a1,timeestimate
5b3b3e0b26b42f23be182625,5b3b3e0b26b42f23be182625,5b3b301d26b42f23be17d4f0,Task,8467200,180,Minor,5b34a9210da3ef789cc240ec,timeestimate
5b3e00cbfaaadd4ca6c39008,5b3e00cbfaaadd4ca6c39008,5b3dfc4ffaaadd4ca6c36162,Bug,,172800,Critical,5b3b2d520da3ef789ec953ea,timeestimate
5b3e03c8faaadd4ca6c3add7,5b3e03c8faaadd4ca6c3add7,5b3dfc4ffaaadd4ca6c36162,Improvement,288000,1209600,Major,5b3b2d520da3ef789ec953ea,timeestimate
5b3e03cbfaaadd4ca6c3ade1,5b3e03cbfaaadd4ca6c3ade1,5b3dfc4ffaaadd4ca6c36162,Sub-task,57600,960,Major,5b3b2d520da3ef789ec953ea,timeestimate
5b3e03cbfaaadd4ca6c3ade1,5b3e03cbfaaadd4ca6c3ade1,5b3dfc4ffaaadd4ca6c36162,Sub-task,960,,Major,5b3b2d520da3ef789ec953ea,timeestimate
5b3e03ccfaaadd4ca6c3aded,5b3e03ccfaaadd4ca6c3aded,5b3dfc4ffaaadd4ca6c36162,Sub-task,57600,,Major,5b3b2d520da3ef789ec953ea,timeestimate
5b62d8e4dddc135844b5234f,5b62d8e4dddc135844b5234f,5b62d8cfdddc135844b5222f,Task,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8eddddc135844b523f4,5b62d8eddddc135844b523f4,5b62d8cfdddc135844b5222f,Bug,1800,3600,Critical,5b5838020da3ef04920e02fc,timeestimate
5b62d8eddddc135844b523f4,5b62d8eddddc135844b523f4,5b62d8cfdddc135844b5222f,Bug,3600,,Critical,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,0,25200,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,25200,46800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,46800,57600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,57600,50400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,50400,72000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f5dddc135844b52494,5b62d8f5dddc135844b52494,5b62d8cfdddc135844b5222f,Task,72000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f6dddc135844b524af,5b62d8f6dddc135844b524af,5b62d8cfdddc135844b5222f,Task,21600,43200,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f6dddc135844b524af,5b62d8f6dddc135844b524af,5b62d8cfdddc135844b5222f,Task,43200,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f7dddc135844b524c1,5b62d8f7dddc135844b524c1,5b62d8cfdddc135844b5222f,Bug,0,1800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8f7dddc135844b524c1,5b62d8f7dddc135844b524c1,5b62d8cfdddc135844b5222f,Bug,1800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8fcdddc135844b52511,5b62d8fcdddc135844b52511,5b62d8cfdddc135844b5222f,Improvement,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8fedddc135844b5252a,5b62d8fedddc135844b5252a,5b62d8cfdddc135844b5222f,Bug,0,18000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8fedddc135844b5252a,5b62d8fedddc135844b5252a,5b62d8cfdddc135844b5222f,Bug,18000,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8fedddc135844b5252a,5b62d8fedddc135844b5252a,5b62d8cfdddc135844b5222f,Bug,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5253d,5b62d8ffdddc135844b5253d,5b62d8cfdddc135844b5222f,New Feature,0,21600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5253d,5b62d8ffdddc135844b5253d,5b62d8cfdddc135844b5222f,New Feature,21600,64800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5253d,5b62d8ffdddc135844b5253d,5b62d8cfdddc135844b5222f,New Feature,64800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5253e,5b62d8ffdddc135844b5253e,5b62d8cfdddc135844b5222f,Sub-task,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5254f,5b62d8ffdddc135844b5254f,5b62d8cfdddc135844b5222f,New Feature,0,10800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5254f,5b62d8ffdddc135844b5254f,5b62d8cfdddc135844b5222f,New Feature,10800,14400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5254f,5b62d8ffdddc135844b5254f,5b62d8cfdddc135844b5222f,New Feature,14400,0,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d8ffdddc135844b5254f,5b62d8ffdddc135844b5254f,5b62d8cfdddc135844b5222f,New Feature,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d902dddc135844b52585,5b62d902dddc135844b52585,5b62d8cfdddc135844b5222f,New Feature,0,64800,Trivial,5b5838020da3ef04920e02fc,timeestimate
5b62d902dddc135844b52585,5b62d902dddc135844b52585,5b62d8cfdddc135844b5222f,New Feature,64800,,Trivial,5b5838020da3ef04920e02fc,timeestimate
5b62d905dddc135844b525c9,5b62d905dddc135844b525c9,5b62d8cfdddc135844b5222f,Task,0,57600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d905dddc135844b525c9,5b62d905dddc135844b525c9,5b62d8cfdddc135844b5222f,Task,57600,86400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d905dddc135844b525c9,5b62d905dddc135844b525c9,5b62d8cfdddc135844b5222f,Task,86400,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d906dddc135844b525e0,5b62d906dddc135844b525e0,5b62d8cfdddc135844b5222f,New Feature,0,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d906dddc135844b525e0,5b62d906dddc135844b525e0,5b62d8cfdddc135844b5222f,New Feature,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90adddc135844b5263f,5b62d90adddc135844b5263f,5b62d8cfdddc135844b5222f,Improvement,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90adddc135844b5263f,5b62d90adddc135844b5263f,5b62d8cfdddc135844b5222f,Improvement,3600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90bdddc135844b52650,5b62d90bdddc135844b52650,5b62d8cfdddc135844b5222f,Task,0,144000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90bdddc135844b52650,5b62d90bdddc135844b52650,5b62d8cfdddc135844b5222f,Task,144000,64800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90bdddc135844b52650,5b62d90bdddc135844b52650,5b62d8cfdddc135844b5222f,Task,64800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90edddc135844b5269c,5b62d90edddc135844b5269c,5b62d8cfdddc135844b5222f,Task,0,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90edddc135844b5269c,5b62d90edddc135844b5269c,5b62d8cfdddc135844b5222f,Task,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90fdddc135844b526ae,5b62d90fdddc135844b526ae,5b62d8cfdddc135844b5222f,Task,7200,25200,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90fdddc135844b526ae,5b62d90fdddc135844b526ae,5b62d8cfdddc135844b5222f,Task,25200,54000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d90fdddc135844b526ae,5b62d90fdddc135844b526ae,5b62d8cfdddc135844b5222f,Task,54000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d910dddc135844b526ca,5b62d910dddc135844b526ca,5b62d8cfdddc135844b5222f,Test,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d911dddc135844b526f0,5b62d911dddc135844b526f0,5b62d8cfdddc135844b5222f,Sub-task,0,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d911dddc135844b526f0,5b62d911dddc135844b526f0,5b62d8cfdddc135844b5222f,Sub-task,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d912dddc135844b52704,5b62d912dddc135844b52704,5b62d8cfdddc135844b5222f,Improvement,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d912dddc135844b52704,5b62d912dddc135844b52704,5b62d8cfdddc135844b5222f,Improvement,3600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d916dddc135844b52749,5b62d916dddc135844b52749,5b62d8cfdddc135844b5222f,Bug,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d917dddc135844b52759,5b62d917dddc135844b52759,5b62d8cfdddc135844b5222f,Task,0,64800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d917dddc135844b52759,5b62d917dddc135844b52759,5b62d8cfdddc135844b5222f,Task,64800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d918dddc135844b52784,5b62d918dddc135844b52784,5b62d8cfdddc135844b5222f,Improvement,,Intermediate,Major,5b5838020da3ef04920e02fc,Complexity
5b62d919dddc135844b527a1,5b62d919dddc135844b527a1,5b62d8cfdddc135844b5222f,Improvement,0,14400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d919dddc135844b527a1,5b62d919dddc135844b527a1,5b62d8cfdddc135844b5222f,Improvement,14400,50400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d919dddc135844b527a1,5b62d919dddc135844b527a1,5b62d8cfdddc135844b5222f,Improvement,50400,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d91bdddc135844b527ca,5b62d91bdddc135844b527ca,5b62d8cfdddc135844b5222f,Bug,46800,64800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d91bdddc135844b527ca,5b62d91bdddc135844b527ca,5b62d8cfdddc135844b5222f,Bug,64800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d91cdddc135844b527dc,5b62d91cdddc135844b527dc,5b62d8cfdddc135844b5222f,Sub-task,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d920dddc135844b5283a,5b62d920dddc135844b5283a,5b62d8cfdddc135844b5222f,New Feature,0,86400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d920dddc135844b5283a,5b62d920dddc135844b5283a,5b62d8cfdddc135844b5222f,New Feature,86400,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d923dddc135844b52868,5b62d923dddc135844b52868,5b62d8cfdddc135844b5222f,Sub-task,7200,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d925dddc135844b52892,5b62d925dddc135844b52892,5b62d8cfdddc135844b5222f,Improvement,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d926dddc135844b5289f,5b62d926dddc135844b5289f,5b62d8cfdddc135844b5222f,New Feature,14400,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d926dddc135844b5289f,5b62d926dddc135844b5289f,5b62d8cfdddc135844b5222f,New Feature,28800,32400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d926dddc135844b5289f,5b62d926dddc135844b5289f,5b62d8cfdddc135844b5222f,New Feature,32400,41400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d926dddc135844b5289f,5b62d926dddc135844b5289f,5b62d8cfdddc135844b5222f,New Feature,41400,57600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d926dddc135844b5289f,5b62d926dddc135844b5289f,5b62d8cfdddc135844b5222f,New Feature,57600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d927dddc135844b528b6,5b62d927dddc135844b528b6,5b62d8cfdddc135844b5222f,Improvement,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d927dddc135844b528b6,5b62d927dddc135844b528b6,5b62d8cfdddc135844b5222f,Improvement,3600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d928dddc135844b528c5,5b62d928dddc135844b528c5,5b62d8cfdddc135844b5222f,Bug,3600,21600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d928dddc135844b528c5,5b62d928dddc135844b528c5,5b62d8cfdddc135844b5222f,Bug,21600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d929dddc135844b528da,5b62d929dddc135844b528da,5b62d8cfdddc135844b5222f,New Feature,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92adddc135844b52908,5b62d92adddc135844b52908,5b62d8cfdddc135844b5222f,Improvement,0,900,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92adddc135844b52908,5b62d92adddc135844b52908,5b62d8cfdddc135844b5222f,Improvement,900,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92cdddc135844b52927,5b62d92cdddc135844b52927,5b62d8cfdddc135844b5222f,Task,122400,144000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92cdddc135844b52927,5b62d92cdddc135844b52927,5b62d8cfdddc135844b5222f,Task,144000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92ddddc135844b5293d,5b62d92ddddc135844b5293d,5b62d8cfdddc135844b5222f,Bug,21600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92edddc135844b52958,5b62d92edddc135844b52958,5b62d8cfdddc135844b5222f,Task,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92fdddc135844b52980,5b62d92fdddc135844b52980,5b62d8cfdddc135844b5222f,Task,0,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d92fdddc135844b52980,5b62d92fdddc135844b52980,5b62d8cfdddc135844b5222f,Task,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d930dddc135844b52999,5b62d930dddc135844b52999,5b62d8cfdddc135844b5222f,Task,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d930dddc135844b5299a,5b62d930dddc135844b5299a,5b62d8cfdddc135844b5222f,Task,0,18000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d930dddc135844b5299a,5b62d930dddc135844b5299a,5b62d8cfdddc135844b5222f,Task,18000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d932dddc135844b529e4,5b62d932dddc135844b529e4,5b62d8cfdddc135844b5222f,Bug,0,18000,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d932dddc135844b529e4,5b62d932dddc135844b529e4,5b62d8cfdddc135844b5222f,Bug,18000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d933dddc135844b529f4,5b62d933dddc135844b529f4,5b62d8cfdddc135844b5222f,Improvement,0,10800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d933dddc135844b529f4,5b62d933dddc135844b529f4,5b62d8cfdddc135844b5222f,Improvement,10800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d934dddc135844b52a0a,5b62d934dddc135844b52a0a,5b62d8cfdddc135844b5222f,Bug,0,21600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d934dddc135844b52a0a,5b62d934dddc135844b52a0a,5b62d8cfdddc135844b5222f,Bug,21600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d935dddc135844b52a1f,5b62d935dddc135844b52a1f,5b62d8cfdddc135844b5222f,Bug,0,32400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d935dddc135844b52a1f,5b62d935dddc135844b52a1f,5b62d8cfdddc135844b5222f,Bug,32400,0,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d935dddc135844b52a1f,5b62d935dddc135844b52a1f,5b62d8cfdddc135844b5222f,Bug,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,3600,7200,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,7200,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,3600,10800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,10800,7200,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d937dddc135844b52a51,5b62d937dddc135844b52a51,5b62d8cfdddc135844b5222f,Task,7200,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d938dddc135844b52a79,5b62d938dddc135844b52a79,5b62d8cfdddc135844b5222f,Bug,0,14400,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d938dddc135844b52a79,5b62d938dddc135844b52a79,5b62d8cfdddc135844b5222f,Bug,14400,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d939dddc135844b52a9d,5b62d939dddc135844b52a9d,5b62d8cfdddc135844b5222f,Improvement,0,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93cdddc135844b52abb,5b62d93cdddc135844b52abb,5b62d8cfdddc135844b5222f,Task,144000,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93ddddc135844b52ae1,5b62d93ddddc135844b52ae1,5b62d8cfdddc135844b5222f,Sub-task,0,28800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93ddddc135844b52ae1,5b62d93ddddc135844b52ae1,5b62d8cfdddc135844b5222f,Sub-task,28800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93fdddc135844b52b01,5b62d93fdddc135844b52b01,5b62d8cfdddc135844b5222f,Task,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93fdddc135844b52b01,5b62d93fdddc135844b52b01,5b62d8cfdddc135844b5222f,Task,3600,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93fdddc135844b52b12,5b62d93fdddc135844b52b12,5b62d8cfdddc135844b5222f,Bug,0,3600,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93fdddc135844b52b12,5b62d93fdddc135844b52b12,5b62d8cfdddc135844b5222f,Bug,3600,10800,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d93fdddc135844b52b12,5b62d93fdddc135844b52b12,5b62d8cfdddc135844b5222f,Bug,10800,,Major,5b5838020da3ef04920e02fc,timeestimate
5b62d943dddc135844b52b62,5b62d943dddc135844b52b62,5b62d8cfdddc135844b5222f,Improvement,3600,14400,Major,5b5838020da3ef04920e02fc,timeestimate
